***End_of_Header***
Time	Voltage
2.137000	-5.033983e-10
2.138000	-7.288523e-10
2.139000	-6.966446e-10
2.140000	-5.35606e-10
2.141000	-6.000215e-10
2.142000	-4.711906e-10
2.143000	-5.35606e-10
2.144000	-4.389829e-10
2.145000	-4.389829e-10
2.146000	-2.457366e-10
2.147000	-8.469809e-11
2.148000	-2.028267e-11
2.149000	-5.249038e-11
2.150000	1.192504e-11
2.151000	-8.469809e-11
2.152000	-5.249038e-11
2.153000	-8.469809e-11
2.154000	-2.135289e-10
2.155000	-2.779444e-10
2.156000	-3.745675e-10
2.157000	-5.033983e-10
2.158000	-5.678137e-10
2.159000	-6.000215e-10
2.160000	-6.322292e-10
2.161000	-5.678137e-10
2.162000	-4.067752e-10
2.163000	-4.067752e-10
2.164000	-4.711906e-10
2.165000	-2.779444e-10
2.166000	-1.813212e-10
2.167000	-5.35606e-10
2.168000	4.413275e-11
2.169000	4.413275e-11
2.170000	1.192504e-11
2.171000	-8.469809e-11
2.172000	-1.491135e-10
2.173000	-8.469809e-11
2.174000	-2.457366e-10
2.175000	-2.779444e-10
2.176000	-3.101521e-10
2.177000	-3.745675e-10
2.178000	-6.000215e-10
2.179000	-5.35606e-10
2.180000	-6.000215e-10
2.181000	-4.067752e-10
2.182000	-4.711906e-10
2.183000	-2.457366e-10
2.184000	-1.491135e-10
2.185000	-2.028267e-11
2.186000	8.643591e-09
2.187000	4.519934e-08
2.188000	5.280036e-08
2.189000	5.273595e-08
2.190000	4.800141e-08
2.191000	3.988507e-08
2.192000	3.315366e-08
2.193000	2.66477e-08
2.194000	2.104356e-08
2.195000	2.020616e-08
2.196000	2.358797e-08
2.197000	2.967523e-08
2.198000	3.730845e-08
2.199000	4.452298e-08
2.200000	4.139883e-08
2.201000	4.362116e-08
2.202000	4.671311e-08
2.203000	4.75183e-08
2.204000	4.407207e-08
2.205000	4.780817e-08
2.206000	5.299361e-08
2.207000	5.460399e-08
2.208000	5.502269e-08
2.209000	5.373439e-08
2.210000	5.138322e-08
2.211000	4.832349e-08
2.212000	4.455519e-08
2.213000	4.098013e-08
2.214000	3.811365e-08
2.215000	3.560144e-08
2.216000	3.315366e-08
2.217000	3.025497e-08
2.218000	2.79038e-08
2.219000	2.584251e-08
2.220000	2.397446e-08
2.221000	2.194538e-08
2.222000	1.991629e-08
2.223000	1.804824e-08
2.224000	1.650227e-08
2.225000	1.508513e-08
2.226000	1.382903e-08
2.227000	1.237969e-08
2.228000	1.109138e-08
2.229000	1.006073e-08
2.230000	9.191122e-09
2.231000	8.450345e-09
2.232000	7.902814e-09
2.233000	7.419698e-09
2.234000	7.065414e-09
2.235000	6.775544e-09
2.236000	6.292429e-09
2.237000	5.680482e-09
2.238000	5.873728e-09
2.239000	6.743336e-09
2.240000	7.162037e-09
2.241000	7.67736e-09
2.242000	7.484114e-09
2.243000	7.226452e-09
2.244000	6.83996e-09
2.245000	6.292429e-09
2.246000	5.970351e-09
2.247000	5.648274e-09
2.248000	5.29399e-09
2.249000	4.875289e-09
2.250000	4.714251e-09
2.251000	4.521004e-09
2.252000	3.909058e-09
2.253000	3.651396e-09
2.254000	3.136073e-09
2.255000	2.62075e-09
2.256000	2.105426e-09
2.257000	2.073218e-09
2.258000	2.137634e-09
2.259000	1.91218e-09
2.260000	1.654518e-09
2.261000	1.622311e-09
2.262000	1.300233e-09
2.263000	1.20361e-09
2.264000	1.268026e-09
2.265000	1.235818e-09
2.266000	1.396857e-09
2.267000	1.461272e-09
2.268000	1.557895e-09
2.269000	1.590103e-09
2.270000	1.718934e-09
2.271000	1.654518e-09
2.272000	1.525687e-09
2.273000	1.525687e-09
2.274000	1.268026e-09
2.275000	1.235818e-09
2.276000	1.074779e-09
2.277000	9.459486e-10
2.278000	8.493255e-10
2.279000	9.137409e-10
2.280000	8.815332e-10
2.281000	1.010364e-09
2.282000	9.781563e-10
2.283000	9.459486e-10
2.284000	9.137409e-10
2.285000	8.815332e-10
2.286000	1.106987e-09
2.287000	1.171403e-09
2.288000	1.235818e-09
2.289000	1.268026e-09
2.290000	1.396857e-09
2.291000	1.171403e-09
2.292000	1.20361e-09
2.293000	1.106987e-09
2.294000	1.042572e-09
2.295000	1.042572e-09
2.296000	6.238715e-10
2.297000	6.560792e-10
2.298000	5.594561e-10
2.299000	4.306253e-10
2.300000	4.62833e-10
2.301000	3.984176e-10
2.302000	1.729636e-10
2.303000	5.916638e-10
2.304000	6.560792e-10
2.305000	7.204947e-10
2.306000	8.493255e-10
2.307000	1.042572e-09
2.308000	9.781563e-10
2.309000	9.781563e-10
2.310000	9.459486e-10
2.311000	8.493255e-10
2.312000	7.204947e-10
2.313000	8.171178e-10
2.314000	7.204947e-10
2.315000	8.171178e-10
2.316000	7.204947e-10
2.317000	6.560792e-10
2.318000	6.560792e-10
2.319000	7.204947e-10
2.320000	5.916638e-10
2.321000	6.560792e-10
2.322000	7.204947e-10
2.323000	7.204947e-10
2.324000	7.204947e-10
2.325000	8.171178e-10
2.326000	9.459486e-10
2.327000	9.781563e-10
2.328000	1.042572e-09
2.329000	1.042572e-09
2.330000	1.235818e-09
2.331000	1.106987e-09
2.332000	1.042572e-09
2.333000	8.171178e-10
2.334000	9.137409e-10
2.335000	5.594561e-10
2.336000	6.238715e-10
2.337000	4.62833e-10
2.338000	3.340021e-10
2.339000	2.695867e-10
2.340000	3.017944e-10
2.341000	2.37379e-10
2.342000	2.37379e-10
2.343000	2.37379e-10
2.344000	3.017944e-10
2.345000	3.662099e-10
2.346000	3.340021e-10
2.347000	3.017944e-10
2.348000	4.62833e-10
2.349000	2.051713e-10
2.350000	3.017944e-10
2.351000	2.695867e-10
2.352000	1.729636e-10
2.353000	1.085482e-10
2.354000	-2.028267e-11
2.355000	-2.135289e-10
2.356000	-5.033983e-10
2.357000	-4.067752e-10
2.358000	-4.067752e-10
2.359000	-3.745675e-10
2.360000	-5.35606e-10
2.361000	-4.067752e-10
2.362000	-5.35606e-10
2.363000	-3.101521e-10
2.364000	-1.491135e-10
2.365000	1.192504e-11
2.366000	1.085482e-10
2.367000	7.634046e-11
2.368000	7.634046e-11
2.369000	-5.249038e-11
2.370000	1.729636e-10
2.371000	4.413275e-11
2.372000	1.192504e-11
2.373000	1.192504e-11
2.374000	-1.169058e-10
2.375000	-2.457366e-10
2.376000	-3.101521e-10
2.377000	-4.067752e-10
2.378000	-4.711906e-10
2.379000	-5.033983e-10
2.380000	-7.288523e-10
2.381000	-6.644369e-10
2.382000	-6.000215e-10
2.383000	-5.678137e-10
2.384000	-4.711906e-10
2.385000	-5.033983e-10
2.386000	-3.423598e-10
2.387000	-3.101521e-10
2.388000	-3.745675e-10
2.389000	-4.067752e-10
2.390000	-3.745675e-10
2.391000	-5.35606e-10
2.392000	-6.644369e-10
2.393000	-8.898909e-10
2.394000	-1.083137e-09
2.395000	-1.115345e-09
2.396000	-1.115345e-09
2.397000	-1.17976e-09
2.398000	-1.050929e-09
2.399000	-9.543063e-10
2.400000	-1.018722e-09
2.401000	-8.898909e-10
2.402000	-6.322292e-10
2.403000	-4.067752e-10
2.404000	-4.389829e-10
2.405000	-2.779444e-10
2.406000	-8.469809e-11
2.407000	-5.249038e-11
2.408000	-2.779444e-10
2.409000	-1.169058e-10
2.410000	-5.249038e-11
2.411000	-1.169058e-10
2.412000	-1.813212e-10
2.413000	-2.779444e-10
2.414000	-4.067752e-10
2.415000	-5.35606e-10
2.416000	-5.033983e-10
2.417000	-6.000215e-10
2.418000	-5.033983e-10
2.419000	-5.678137e-10
2.420000	-6.000215e-10
2.421000	-6.322292e-10
2.422000	-4.389829e-10
2.423000	-3.745675e-10
2.424000	-2.779444e-10
2.425000	-3.101521e-10
2.426000	-8.469809e-11
2.427000	7.634046e-11
2.428000	4.413275e-11
2.429000	1.729636e-10
2.430000	4.413275e-11
2.431000	-2.028267e-11
2.432000	-2.028267e-11
2.433000	1.192504e-11
2.434000	-2.135289e-10
2.435000	-3.101521e-10
2.436000	-4.067752e-10
