***End_of_Header***
Time	Voltage
165.625000	-3.4135979999999997e-09
165.626000	-1.481135e-09
165.627000	-3.091521e-09
165.628000	-3.735675e-09
165.629000	-3.091521e-09
165.630000	-4.379829e-09
165.631000	-2.447366e-09
165.632000	-3.4135979999999997e-09
165.633000	-2.447366e-09
165.634000	-4.057752e-09
165.635000	-3.4135979999999997e-09
165.636000	-4.379829e-09
165.637000	-4.379829e-09
165.638000	-6.312292e-09
165.639000	-3.4135979999999997e-09
165.640000	-3.4135979999999997e-09
165.641000	-4.057752e-09
165.642000	-3.4135979999999997e-09
165.643000	-3.4135979999999997e-09
165.644000	-1.803212e-09
165.645000	-3.091521e-09
165.646000	-2.447366e-09
165.647000	-1.1590580000000001e-09
165.648000	-2.447366e-09
165.649000	-4.057752e-09
165.650000	-3.735675e-09
165.651000	-6.634369e-09
165.652000	-4.379829e-09
165.653000	-3.735675e-09
165.654000	-3.4135979999999997e-09
165.655000	-3.735675e-09
165.656000	-7.6006e-09
165.657000	-3.091521e-09
165.658000	-3.091521e-09
165.659000	-2.769444e-09
165.660000	-2.769444e-09
165.661000	-2.447366e-09
165.662000	-2.769444e-09
165.663000	-2.125289e-09
165.664000	-2.447366e-09
165.665000	-2.125289e-09
165.666000	-2.769444e-09
165.667000	-3.091521e-09
165.668000	-2.769444e-09
165.669000	-3.735675e-09
165.670000	-3.091521e-09
165.671000	-1.481135e-09
165.672000	-2.447366e-09
165.673000	-2.769444e-09
165.674000	-1.1590580000000001e-09
165.675000	4.618628e-08
165.676000	2.742169e-07
165.677000	2.2139620000000002e-07
165.678000	1.692197e-07
165.679000	1.408769e-07
165.680000	1.170432e-07
165.681000	1.093134e-07
165.682000	1.064147e-07
165.683000	1.0480429999999999e-07
165.684000	9.449783999999999e-08
165.685000	7.839399e-08
165.686000	6.937583e-08
165.687000	6.003559e-08
165.688000	5.359405e-08
165.689000	4.232135e-08
165.690000	4.972912e-08
165.691000	8.644591e-08
165.692000	9.997314999999999e-08
165.693000	1.070588e-07
165.694000	1.135004e-07
165.695000	1.173653e-07
165.696000	1.186536e-07
165.697000	1.2123020000000002e-07
165.698000	1.228406e-07
165.699000	1.2026400000000002e-07
165.700000	1.183315e-07
165.701000	1.176874e-07
165.702000	1.147887e-07
165.703000	1.102796e-07
165.704000	1.067368e-07
165.705000	1.031939e-07
165.706000	9.481992e-08
165.707000	8.998876e-08
165.708000	8.129268e-08
165.709000	7.291868e-08
165.710000	6.647713e-08
165.711000	6.003559e-08
165.712000	5.2949899999999996e-08
165.713000	4.8762889999999996e-08
165.714000	4.3931739999999996e-08
165.715000	3.8134349999999995e-08
165.716000	3.072658e-08
165.717000	2.9116190000000002e-08
165.718000	2.653957e-08
165.719000	2.4285030000000002e-08
165.720000	2.33188e-08
165.721000	2.170842e-08
165.722000	2.170842e-08
165.723000	2.0098030000000002e-08
165.724000	1.848765e-08
165.725000	1.719934e-08
165.726000	1.5911030000000002e-08
165.727000	1.6233110000000002e-08
165.728000	1.462272e-08
165.729000	1.301233e-08
165.730000	1.333441e-08
165.731000	1.107987e-08
165.732000	8.825332e-09
165.733000	8.503255e-09
165.734000	8.181178e-09
165.735000	5.282483999999999e-09
165.736000	3.0279440000000002e-09
165.737000	2.705867e-09
165.738000	1.095482e-09
165.739000	1.292504e-10
165.740000	-1.1590580000000001e-09
165.741000	-1.481135e-09
165.742000	-1.803212e-09
165.743000	-3.091521e-09
165.744000	-3.4135979999999997e-09
165.745000	-2.769444e-09
165.746000	-1.481135e-09
165.747000	-2.769444e-09
165.748000	-2.125289e-09
165.749000	-2.769444e-09
165.750000	-2.447366e-09
165.751000	-3.4135979999999997e-09
165.752000	-3.091521e-09
165.753000	-4.379829e-09
165.754000	-4.057752e-09
165.755000	-4.379829e-09
165.756000	-5.023983e-09
165.757000	-3.735675e-09
165.758000	-4.057752e-09
165.759000	-2.769444e-09
165.760000	-4.379829e-09
165.761000	-2.125289e-09
165.762000	-4.701906e-09
165.763000	-3.735675e-09
165.764000	-2.447366e-09
165.765000	-2.125289e-09
165.766000	-2.125289e-09
165.767000	-4.057752e-09
165.768000	-3.091521e-09
165.769000	-4.057752e-09
165.770000	-3.4135979999999997e-09
165.771000	-4.379829e-09
165.772000	-2.447366e-09
165.773000	-3.735675e-09
165.774000	-4.701906e-09
165.775000	-4.057752e-09
165.776000	-5.3460600000000005e-09
165.777000	-3.735675e-09
165.778000	-3.4135979999999997e-09
165.779000	-3.091521e-09
165.780000	-2.769444e-09
165.781000	-3.4135979999999997e-09
165.782000	-5.990215e-09
165.783000	-3.091521e-09
165.784000	-2.125289e-09
165.785000	-2.125289e-09
165.786000	-1.803212e-09
165.787000	-2.769444e-09
165.788000	-3.735675e-09
165.789000	-4.379829e-09
165.790000	-1.481135e-09
165.791000	-7.922677e-09
165.792000	-2.447366e-09
165.793000	-3.735675e-09
165.794000	-4.057752e-09
165.795000	-3.4135979999999997e-09
165.796000	-5.6681370000000005e-09
165.797000	-4.379829e-09
165.798000	-4.379829e-09
165.799000	-3.091521e-09
165.800000	-5.023983e-09
165.801000	-3.091521e-09
165.802000	-7.278523e-09
165.803000	-3.735675e-09
165.804000	-3.091521e-09
165.805000	-2.769444e-09
165.806000	-2.447366e-09
165.807000	-2.769444e-09
165.808000	-3.091521e-09
165.809000	-4.701906e-09
165.810000	-2.125289e-09
165.811000	-4.379829e-09
165.812000	-3.091521e-09
165.813000	-4.057752e-09
165.814000	-3.091521e-09
165.815000	-5.023983e-09
165.816000	-5.023983e-09
165.817000	-3.091521e-09
165.818000	-3.4135979999999997e-09
165.819000	-2.447366e-09
165.820000	-2.769444e-09
165.821000	-3.091521e-09
165.822000	-2.447366e-09
165.823000	-3.091521e-09
165.824000	-1.481135e-09
165.825000	-2.447366e-09
165.826000	-2.125289e-09
165.827000	-2.125289e-09
165.828000	-4.379829e-09
165.829000	-3.091521e-09
165.830000	-1.803212e-09
165.831000	-3.091521e-09
165.832000	-1.481135e-09
165.833000	-3.4135979999999997e-09
165.834000	-3.735675e-09
165.835000	-3.735675e-09
165.836000	-5.3460600000000005e-09
165.837000	-4.057752e-09
165.838000	-4.379829e-09
165.839000	-3.091521e-09
165.840000	-3.4135979999999997e-09
165.841000	-4.701906e-09
165.842000	-4.057752e-09
165.843000	-3.4135979999999997e-09
165.844000	-2.769444e-09
165.845000	-2.769444e-09
165.846000	-1.803212e-09
165.847000	-4.379829e-09
165.848000	-3.735675e-09
165.849000	-4.379829e-09
165.850000	-3.4135979999999997e-09
165.851000	-4.379829e-09
165.852000	-2.447366e-09
165.853000	-4.057752e-09
165.854000	-3.4135979999999997e-09
165.855000	-4.379829e-09
165.856000	-4.701906e-09
165.857000	-3.4135979999999997e-09
165.858000	-4.057752e-09
165.859000	-2.769444e-09
165.860000	-7.6006e-09
165.861000	-3.091521e-09
165.862000	-4.379829e-09
165.863000	-3.735675e-09
165.864000	-2.125289e-09
165.865000	-3.091521e-09
