***End_of_Header***
Time	Voltage
14.211000	-7.6106e-09
14.212000	-3.745675e-09
14.213000	-4.389829e-09
14.214000	-7.6106e-09
14.215000	-3.101521e-09
14.216000	-3.101521e-09
14.217000	-5.35606e-09
14.218000	-7.288523e-09
14.219000	-2.135289e-09
14.220000	1.085482e-09
14.221000	-5.249038e-10
14.222000	-1.813212e-09
14.223000	1.192504e-10
14.224000	7.634046e-10
14.225000	-2.135289e-09
14.226000	-8.469809e-10
14.227000	-2.135289e-09
14.228000	-1.813212e-09
14.229000	-2.457366e-09
14.230000	-4.067752e-09
14.231000	-4.389829e-09
14.232000	-5.033983e-09
14.233000	-5.678137e-09
14.234000	-6.322292e-09
14.235000	-5.033983e-09
14.236000	-4.711906e-09
14.237000	-3.423598e-09
14.238000	-5.033983e-09
14.239000	-5.678137e-09
14.240000	-3.101521e-09
14.241000	-5.678137e-09
14.242000	-2.457366e-09
14.243000	-1.813212e-09
14.244000	-2.457366e-09
14.245000	-3.423598e-09
14.246000	-1.169058e-09
14.247000	-5.033983e-09
14.248000	-4.711906e-09
14.249000	-3.423598e-09
14.250000	-3.745675e-09
14.251000	-2.779444e-09
14.252000	-2.135289e-09
14.253000	-1.169058e-09
14.254000	-3.423598e-09
14.255000	-2.779444e-09
14.256000	-2.135289e-09
14.257000	-3.101521e-09
14.258000	-2.779444e-09
14.259000	1.085482e-09
14.260000	4.413275e-10
14.261000	4.639103e-07
14.262000	3.798482e-07
14.263000	2.671212e-07
14.264000	2.258953e-07
14.265000	1.99485e-07
14.266000	1.730747e-07
14.267000	1.70498e-07
14.268000	1.550383e-07
14.269000	1.392566e-07
14.270000	1.189657e-07
14.271000	9.770861e-08
14.272000	5.487236e-08
14.273000	5.42282e-08
14.274000	6.034767e-08
14.275000	1.460202e-07
14.276000	1.263735e-07
14.277000	1.186436e-07
14.278000	1.179995e-07
14.279000	1.115579e-07
14.280000	1.115579e-07
14.281000	1.128462e-07
14.282000	1.151008e-07
14.283000	1.16067e-07
14.284000	1.141345e-07
14.285000	1.115579e-07
14.286000	1.122021e-07
14.287000	1.093034e-07
14.288000	1.057605e-07
14.289000	1.009294e-07
14.290000	9.480992e-08
14.291000	9.22333e-08
14.292000	8.450345e-08
14.293000	7.935022e-08
14.294000	7.033206e-08
14.295000	5.970351e-08
14.296000	5.616067e-08
14.297000	5.29399e-08
14.298000	4.971912e-08
14.299000	4.843082e-08
14.300000	4.392174e-08
14.301000	3.973473e-08
14.302000	3.683604e-08
14.303000	3.200488e-08
14.304000	3.329319e-08
14.305000	2.846204e-08
14.306000	2.266465e-08
14.307000	2.717373e-08
14.308000	2.846204e-08
14.309000	2.781788e-08
14.310000	2.459711e-08
14.311000	2.041011e-08
14.312000	1.718934e-08
14.313000	1.525687e-08
14.314000	1.235818e-08
14.315000	1.300233e-08
14.316000	1.042572e-08
14.317000	1.074779e-08
14.318000	1.654518e-08
14.319000	1.686726e-08
14.320000	1.235818e-08
14.321000	8.493255e-09
14.322000	8.493255e-09
