***End_of_Header***
Time	Voltage
204.616000	-7.5106e-10
204.617000	-5.578137e-10
204.618000	-4.289829e-10
204.619000	-4.6119059999999997e-10
204.620000	-3.001521e-10
204.621000	-7.469809e-11
204.622000	2.1925040000000002e-11
204.623000	2.151713e-10
204.624000	2.795867e-10
204.625000	-3.001521e-10
204.626000	5.4132749999999996e-11
204.627000	5.4132749999999996e-11
204.628000	-7.469809e-11
204.629000	-3.001521e-10
204.630000	-3.3235979999999997e-10
204.631000	-4.933983e-10
204.632000	-6.222292e-10
204.633000	-9.76514e-10
204.634000	-8.798909e-10
204.635000	-7.832677e-10
204.636000	-6.866446e-10
204.637000	-5.900215000000001e-10
204.638000	-3.9677519999999997e-10
204.639000	-2.6794439999999996e-10
204.640000	-2.035289e-10
204.641000	-1.028267e-11
204.642000	2.151713e-10
204.643000	1.507559e-10
204.644000	1.185482e-10
204.645000	8.634046e-11
204.646000	1.185482e-10
204.647000	-7.469809e-11
204.648000	-7.469809e-11
204.649000	-1.391135e-10
204.650000	-2.6794439999999996e-10
204.651000	-4.6119059999999997e-10
204.652000	-6.866446e-10
204.653000	-7.832677e-10
204.654000	-7.5106e-10
204.655000	-8.154754e-10
204.656000	-7.188523000000001e-10
204.657000	-3.645675e-10
204.658000	-4.6119059999999997e-10
204.659000	-2.6794439999999996e-10
204.660000	-2.035289e-10
204.661000	1.185482e-10
204.662000	4.0841760000000003e-10
204.663000	2.47379e-10
204.664000	3.440021e-10
204.665000	-2.6794439999999996e-10
204.666000	2.572368e-08
204.667000	3.7318449999999995e-08
204.668000	4.224623e-08
204.669000	4.456519e-08
204.670000	4.566025e-08
204.671000	4.5273759999999995e-08
204.672000	4.3437919999999996e-08
204.673000	3.992728e-08
204.674000	3.6706509999999995e-08
204.675000	3.268054e-08
204.676000	2.807484e-08
204.677000	2.3372520000000003e-08
204.678000	1.8831230000000002e-08
204.679000	1.445098e-08
204.680000	1.042502e-08
204.681000	6.8821669999999995e-09
204.682000	3.951266e-09
204.683000	1.3746489999999999e-09
204.684000	-9.443063e-10
204.685000	-3.0378069999999997e-09
204.686000	-4.7770240000000006e-09
204.687000	-6.387409e-09
204.688000	-7.482471e-09
204.689000	-8.384287e-09
204.690000	-9.18948e-09
204.691000	-9.318311000000001e-09
204.692000	-6.9993560000000005e-09
204.693000	-4.583778e-09
204.694000	-2.812353e-09
204.695000	-1.3630070000000001e-09
204.696000	-4.289829e-10
204.697000	-3.3235979999999997e-10
204.698000	-7.832677e-10
204.699000	-7.5106e-10
204.700000	-6.544369e-10
204.701000	1.507559e-10
204.702000	7.949100999999999e-10
204.703000	1.278026e-09
204.704000	1.632311e-09
204.705000	1.793349e-09
204.706000	1.825557e-09
204.707000	1.889972e-09
204.708000	1.793349e-09
204.709000	2.212049e-09
204.710000	2.212049e-09
204.711000	2.179842e-09
204.712000	2.147634e-09
204.713000	2.0188030000000002e-09
204.714000	1.92218e-09
204.715000	1.793349e-09
204.716000	1.793349e-09
204.717000	2.0188030000000002e-09
204.718000	2.3086720000000003e-09
204.719000	2.3730880000000003e-09
204.720000	2.6629570000000004e-09
204.721000	3.113865e-09
204.722000	2.695165e-09
204.723000	2.985034e-09
204.724000	2.727373e-09
204.725000	2.5985420000000002e-09
204.726000	2.437503e-09
204.727000	2.3086720000000003e-09
204.728000	2.0832180000000004e-09
204.729000	1.954388e-09
204.730000	1.954388e-09
204.731000	1.857765e-09
204.732000	1.857765e-09
204.733000	1.9865950000000002e-09
204.734000	2.3408800000000003e-09
204.735000	2.695165e-09
204.736000	2.985034e-09
204.737000	3.307111e-09
204.738000	3.5003580000000003e-09
204.739000	3.88685e-09
204.740000	3.983472999999999e-09
204.741000	4.466589e-09
204.742000	4.756458e-09
204.743000	4.885289e-09
204.744000	5.046328e-09
204.745000	5.078536e-09
204.746000	4.885289e-09
